Ano,Código da Área,Área de Avaliação,Nome da IES,Categoria Administrativa,Modalidade de Ensino,Município do Curso,Estado,Concluintes Inscritos,Concluintes Participantes,Conceito Enade (Contínuo),Conceito Enade (Faixa)
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES DE DRACENA,,,DRACENA,SP,18,18,2.88733201588124,3.0
2014,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO DO NORTE,,,MANAUS,AM,84,60,0.978830451707805,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE RIBEIRÃO PRETO,,,RIBEIRAO PRETO,SP,45,34,1.58010664182817,2.0
2014,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO LEONARDO DA VINCI,,,INDAIAL,SC,900,606,1.61152610188125,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE ENSINO SUPERIOR DE SÃO MIGUEL DO IGUAÇU,,,SAO MIGUEL DO IGUACU,PR,17,17,2.41993960740649,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE ANHANGUERA DE TAGUATINGA,,,BRASILIA,DF,67,44,1.22786536498864,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE ALFREDO NASSER,,,APARECIDA DE GOIANIA,GO,11,10,2.0503057414585,3.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO VALE DO SAPUCAÍ,,,POUSO ALEGRE,MG,20,18,1.94954692015314,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE INTEGRADA DA GRANDE FORTALEZA,,,FORTALEZA,CE,10,5,0.934712367530451,1.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE CIÊNCIAS SOCIAIS E TECNOLÓGICAS FACITEC,,,BRASILIA,DF,11,7,2.673784703699,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE SANTA IZILDINHA,,,SAO PAULO,SP,34,28,1.20482468486875,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE MACHADO DE ASSIS,,,RIO DE JANEIRO,RJ,10,6,2.76534872343801,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE PRESIDENTE PRUDENTE,,,PRESIDENTE PRUDENTE,SP,34,31,1.34825828504674,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE ADMINISTRAÇÃO E ARTES DE LIMEIRA,,,LIMEIRA,SP,22,22,2.46364774413738,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",,,CEDRO,CE,23,22,1.86962086017872,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",,,CRATEUS,CE,36,36,2.53147223976345,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",,,FORTALEZA,CE,96,77,1.8179604203239,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",,,JUAZEIRO DO NORTE,CE,19,19,2.47916637903173,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",,,CACHOEIRO DE ITAPEMIRIM,ES,9,8,3.83705394284386,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO ESPÍRITO SANTO",,,VITORIA,ES,23,23,2.57599362803409,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",,,PESQUEIRA,PE,65,54,1.28448395677773,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE PERNAMBUCO",,,RECIFE,PE,86,61,1.50547759410244,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",,,ARARAQUARA,SP,9,8,3.00566276136087,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",,,BIRIGUI,SP,26,19,2.48573453751044,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",,,BRAGANCA PAULISTA,SP,5,4,3.4451587835608,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",,,CARAGUATATUBA,SP,17,15,2.33770951380795,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",,,GUARULHOS,SP,24,19,3.28151415757835,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SÃO PAULO",,,SAO PAULO,SP,19,19,3.5985646621369902,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE GOIÁS",,,GOIANIA,GO,26,20,3.22204315077385,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA  DO AMAZONAS",,,MANAUS,AM,13,13,2.41429523918311,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PARÁ",,,BELEM,PA,49,32,1.99561134014435,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",,,ANGICAL DO PIAUI,PI,19,17,2.38084089028447,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",,,CORRENTE,PI,35,21,1.78650037964287,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",,,FLORIANO,PI,45,40,1.99516841267083,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",,,PIRIPIRI,PI,22,18,1.92932747222929,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",,,SAO RAIMUNDO NONATO,PI,5,5,3.06449771712935,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",,,TERESINA,PI,57,50,2.02414854859522,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO PIAUÍ",,,URUCUI,PI,16,14,2.07041367858553,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DA REGIÃO SERRANA,,,SANTA MARIA DE JETIBA,ES,24,22,2.38890251759958,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS REGIONAIS DE AVARÉ,,,AVARE,SP,7,7,1.89963720526607,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE PEREIRA DE FREITAS,,,IPATINGA,MG,23,23,2.52653222937718,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE CIÊNCIAS BIOMÉDICAS DE CACOAL,,,CACOAL,RO,11,10,2.1698323064814,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE BIRIGUI,,,BIRIGUI,SP,20,20,1.88503689646914,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE CIÊNCIAS GERENCIAIS DE MANHUAÇU,,,MANHUACU,MG,21,19,1.38070937176942,2.0
2014,702,MATEMÁTICA (LICENCIATURA),INSTITUTO SUPERIOR DE EDUCAÇÃO ELVIRA DAYRELL,,,VIRGINOPOLIS,MG,18,13,1.89900136204171,2.0
2014,702,MATEMÁTICA (LICENCIATURA),INSTITUTO SUPERIOR DE EDUCAÇÃO CAMPO LIMPO PAULISTA,,,CAMPO LIMPO PAULISTA,SP,45,42,1.77889422714386,2.0
2014,702,MATEMÁTICA (LICENCIATURA),INSTITUTO SUPERIOR DE EDUCAÇÃO NOSSA SENHORA DE LOURDES,,,PORTO SEGURO,BA,16,14,1.76723300774181,2.0
2014,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO FUNDAÇÃO SANTO ANDRÉ,,,SANTO ANDRE,SP,19,17,2.30579773941909,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE VALE DO GORUTUBA,,,NOVA PORTEIRINHA,MG,28,28,0.578855133822741,1.0
2014,702,MATEMÁTICA (LICENCIATURA),ESCOLA SUPERIOR MADRE CELESTE,,,ANANINDEUA,PA,13,0,0.0,0.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS IPIRANGA,,,BELEM,PA,62,53,1.66338561390022,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,,,CAJAZEIRAS,PB,25,23,3.22062463065153,4.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,,,CAMPINA GRANDE,PB,19,15,1.86283371941505,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,,,CUITE,PB,26,23,1.86601691305459,2.0
2014,702,MATEMÁTICA (LICENCIATURA),ABEU - CENTRO UNIVERSITÁRIO,,,NILOPOLIS,RJ,45,33,1.46964748099426,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE AMPÉRE,,,AMPERE,PR,17,17,1.66746333020947,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE SÃO VICENTE,,,PAO DE ACUCAR,AL,32,30,0.505380926843465,1.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE CIDADE DE PATOS DE MINAS,,,PATOS DE MINAS,MG,20,20,1.34844531642607,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE COMUNITÁRIA DA REGIÃO DE CHAPECÓ,,,CHAPECO,SC,16,16,2.83309847470551,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE ALAGOAS",,,MACEIO,AL,20,15,1.79131659275193,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",,,NILOPOLIS,RJ,30,18,2.6013639094081,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO DE JANEIRO",,,VOLTA REDONDA,RJ,10,9,3.94000031658609,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",,,CAMPO NOVO DO PARECIS,MT,17,17,2.31297180595977,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MATO GROSSO",,,JUINA,MT,2,2,5.0,5.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,ANORI,AM,40,40,1.51845819511915,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,APUI,AM,25,25,2.10930018431877,3.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,BERURI,AM,30,29,1.1662826856336,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,BORBA,AM,32,26,1.94706003393538,3.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,CODAJAS,AM,35,34,1.02836293469344,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,FONTE BOA,AM,38,30,0.898906042737945,1.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,IRANDUBA,AM,32,31,1.09981778740636,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,ITAMARATI,AM,28,26,0.670972725743053,1.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,ITAPIRANGA,AM,35,34,1.00722984101477,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,JAPURA,AM,22,17,0.985253249595723,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,JURUA,AM,22,22,1.64607879128439,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,JUTAI,AM,32,29,1.27384963882712,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,MANACAPURU,AM,2,0,0.0,0.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,MANAUS,AM,41,34,2.00244110393975,3.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,MARAA,AM,11,10,0.700416817636956,1.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,MAUES,AM,43,37,0.86436912506703,1.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,NOVO AIRAO,AM,40,38,0.718731642494529,1.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,NOVO ARIPUANA,AM,31,28,0.953618534079235,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,PARINTINS,AM,18,18,1.32033162156081,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,SAO GABRIEL DA CACHOEIRA,AM,44,39,0.884913156611733,1.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,SAO PAULO DE OLIVENCA,AM,12,10,1.31604442842813,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,SAO SEBASTIAO DO UATUMA,AM,28,27,1.07811625989406,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,TABATINGA,AM,26,15,0.560915278766168,1.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,TAPAUA,AM,31,31,1.24817958037892,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,TEFE,AM,30,26,1.48396491075084,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DO ESTADO DO AMAZONAS,,,UARINI,AM,52,25,0.195704189059854,1.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE SERGIPE",,,ARACAJU,SE,9,9,2.52928707484991,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE RORAIMA",,,BOA VISTA,RR,12,0,0.0,0.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",,,JANUARIA,MG,8,8,2.49010704420991,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",,,SALINAS,MG,20,19,1.91548637923747,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",,,FORMIGA,MG,18,17,2.51992619599859,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DE MINAS GERAIS",,,SAO JOAO EVANGELISTA,MG,25,25,2.75300218119034,3.0
2014,702,MATEMÁTICA (LICENCIATURA),INSTITUTO SUPERIOR DE EDUCAÇÃO DE GARÇA,,,GARCA,SP,21,21,1.40895425656761,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUDESTE DE MINAS GERAIS",,,RIO POMBA,MG,14,14,2.44287881519595,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE INED DE RIO CLARO,,,RIO CLARO,SP,5,4,1.98054444397021,3.0
2014,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO DO SUL DE MINAS,,,VARGINHA,MG,32,27,3.55445079687003,4.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE JOSÉ AUGUSTO VIEIRA,,,LAGARTO,SE,26,21,1.53155855686434,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"FACULDADES INTEGRADAS DE CIÊNCIAS HUMANAS, SAÚDE E EDUCAÇÃO DE GUARULHOS",,,GUARULHOS,SP,69,52,0.721889884290315,1.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE INEDI,,,CACHOEIRINHA,RS,30,25,2.08625572910572,3.0
2014,702,MATEMÁTICA (LICENCIATURA),INSTITUTO SUPERIOR DE EDUCAÇÃO IBITURUNA,,,MONTES CLAROS,MG,39,36,1.51838253200757,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE FILOSOFIA DE PASSOS,,,PASSOS,MG,41,5,1.15062831798938,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DE PRESIDENTE VENCESLAU,,,PRESIDENTE VENCESLAU,SP,18,17,1.00323766840227,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS DA VITÓRIA DE SANTO ANTÃO,,,VITORIA DE SANTO ANTAO,PE,34,30,1.03086698805476,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS IESGO,,,FORMOSA,GO,11,9,0.574150433547345,1.0
2014,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO DA FUNDAÇÃO EDUCACIONAL DE BARRETOS,,,BARRETOS,SP,12,11,2.60269824969547,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS DO VALE DO IVAÍ,,,IVAIPORA,PR,19,19,2.35208405255739,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE PEDRO II,,,BELO HORIZONTE,MG,31,27,1.94101097177961,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE MADRE TEREZA,,,SANTANA,AP,53,46,1.14082415840149,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE GUAIRACÁ,,,GUARAPUAVA,PR,38,36,1.51654416737818,2.0
2014,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO FACVEST ,,,LAGES,SC,16,15,1.35548672185499,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,,,ARAGUAINA,TO,84,70,1.54044913343548,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,,,ARRAIAS,TO,56,50,1.01116207265213,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,,,GURUPI,TO,1,1,0.0,0.0
2014,702,MATEMÁTICA (LICENCIATURA),FUNDAÇÃO UNIVERSIDADE FEDERAL DO TOCANTINS,,,PALMAS,TO,18,14,0.72834247663677,1.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DAS ÁGUAS EMENDADAS - FAE,,,BRASILIA,DF,49,33,1.39750457892469,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE DE RIO VERDE,,,RIO VERDE,GO,14,11,1.22132272350616,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",,,ALEGRETE,RS,5,5,2.61556683389665,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",,,JULIO DE CASTILHOS,RS,11,11,1.5155993259437,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA FARROUPILHA",,,SANTA ROSA,RS,13,13,3.36076598640704,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO SUL DE MINAS GERAIS",,,INCONFIDENTES,MG,29,29,3.56912000205041,4.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE PASCHOAL DANTAS,,,SAO PAULO,SP,3,2,1.22176600700931,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS CAMPO-GRANDENSES,,,RIO DE JANEIRO,RJ,112,91,1.51065813195449,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO RECÔNCAVO DA BAHIA,,,AMARGOSA,BA,24,23,3.03927345414371,4.0
2014,702,MATEMÁTICA (LICENCIATURA),FUNDAÇÃO UNIVERSIDADE FEDERAL DA GRANDE DOURADOS,,,DOURADOS,MS,20,17,2.52291844292049,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS",,,PARAISO DO TOCANTINS,TO,12,12,1.63388133441563,2.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO TOCANTINS",,,PALMAS,TO,8,7,3.66576014676697,4.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS DE ITARARÉ,,,ITARARE,SP,24,24,2.26703948260831,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FUNDAÇÃO UNIVERSIDADE FEDERAL DO ABC,,,SANTO ANDRE,SP,10,8,5.0,5.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",,,CAMBORIU,SC,10,10,2.93668025866381,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",,,CONCORDIA,SC,12,11,3.23179596873458,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",,,RIO DO SUL,SC,16,16,3.1596555368237,4.0
2014,702,MATEMÁTICA (LICENCIATURA),"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",,,SOMBRIO,SC,27,27,2.4799807997523,3.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE RORAIMA,,,BOA VISTA,RR,28,27,1.13649733281924,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL,,,ARAPIRACA,AL,77,46,1.53883937970011,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ESTADUAL DE ALAGOAS - UNEAL,,,PALMEIRA DO INDIOS,AL,67,60,0.923711266534313,1.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS DE TAQUARA,,,TAQUARA,RS,23,20,3.2316640899493,4.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES ATIBAIA,,,ATIBAIA,SP,25,24,2.18534911786714,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE PORTO-ALEGRENSE,,,PORTO ALEGRE,RS,3,3,0.994671030996601,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA - UNIPAMPA,,,BAGE,RS,17,17,2.22391242519111,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES INTEGRADAS ASMEC,,,OURO FINO,MG,14,13,2.38912387171106,3.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADES VALE DO CARANGOLA - FAVALE,,,CARANGOLA,MG,14,14,2.16517491403764,3.0
2014,702,MATEMÁTICA (LICENCIATURA),CENTRO UNIVERSITÁRIO SÃO JOSÉ DE ITAPERUNA,,,ITAPERUNA,RJ,18,17,1.57328891871285,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FAMAC - FACULDADE DE MACHADINHO DO OESTE,,,MACHADINHO D´OESTE,RO,55,29,0.973498598285079,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE DO SERTÃO BAIANO ,,,MONTE SANTO,BA,30,30,2.09490127687985,3.0
2014,702,MATEMÁTICA (LICENCIATURA),Universidade Estadual do Norte do Paraná,,,CORNELIO PROCOPIO,PR,22,18,1.39142069638994,2.0
2014,702,MATEMÁTICA (LICENCIATURA),Universidade Estadual do Norte do Paraná,,,JACAREZINHO,PR,22,22,2.69683612632366,3.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE ALTO VALE DO RIO DO PEIXE,,,CACADOR,SC,11,11,1.31784261596367,2.0
2014,702,MATEMÁTICA (LICENCIATURA),UNIVERSIDADE FEDERAL DO OESTE DO PARÁ,,,SANTAREM,PA,42,33,2.04928874876205,3.0
2014,702,MATEMÁTICA (LICENCIATURA),"Instituto Federal de Educação, Ciência e Tecnologia do Acre",,,CRUZEIRO DO SUL,AC,19,16,1.9011902850345,2.0
2014,702,MATEMÁTICA (LICENCIATURA),FACULDADE UNILAGOS,,,MANGUEIRINHA,PR,14,14,1.55480250810396,2.0
